wdcsbm11,113G,215576d7-9c3f-4b5b-950f-c4e71a9ec1f3
wdcsbm11,152G,27a8fd89-2153-448c-b77f-5e189e013fed
wdcsbm11,188G,86ed071d-bbd0-4bc4-9ff0-ab130e7989e5
wdcsbm11,18G,7d3b0242-d172-41b2-a847-e93334c05793
wdcsbm11,2.2T,599dc515-7889-4b66-b23a-3c1553d2c52e
wdcsbm11,20G,615c3920-ef03-4d9c-9ff1-e6bc4e527da7
wdcsbm11,215G,9e169db8-7c79-40ee-9c5b-218bfe378d1e
wdcsbm11,219G,736d8561-5f42-41c8-b441-0effabd627c8
wdcsbm11,227G,f2174f13-f0eb-4959-8673-59a9f63d26aa
wdcsbm11,22G,54be728d-30f9-4e6a-9c68-fa26d67b4a83
wdcsbm11,277G,753c3e3e-6eaf-4149-ab4e-8e09f5c8afab
wdcsbm11,284G,6312db2a-101c-407e-81eb-1613189d6d0b
wdcsbm11,288G,4c507b19-ea99-468d-8d37-e3cb57e5e041
wdcsbm11,29G,640968ac-06d8-4970-a852-7b315f1aacd6
wdcsbm11,3.4T,ecb53bb8-cf90-4fcf-ad91-fb797d2a072f
wdcsbm11,317G,2a640383-33dd-46bf-857c-afe9b4cf51cb
wdcsbm11,390G,a381b4f4-1df7-4fe2-b401-d85fafb41a1e
wdcsbm11,43G,81ab1358-8118-407c-a4c1-a5ef648a33e4
wdcsbm11,57G,afbc09e4-2e50-4d5e-8cba-9a2dd20d1bcf
wdcsbm11,591G,c152b01c-cab3-4dae-8ab5-b0f7952dc7e5
wdcsbm11,65G,87c53f1e-96ce-48a3-be49-859c6935e185
wdcsbm11,698G,949ebb22-55a3-42ee-b91f-1df5979a3238
wdcsbm11,73G,a2916d72-a0c6-4aa6-83c5-3248334806ce
wdcsbm11,808G,12b7fc0e-12cc-462e-a1cb-10fe705b2e20
wdcsbm11,85G,07a987ce-a241-46d1-90fc-0244d9a2cc05
wdcsbm12,1.5T,7955a9a6-c837-416c-81b3-50e46f4ef60a
wdcsbm12,122G,dec1895d-b8d7-4856-9f8b-80e0a798c410
wdcsbm12,13G,9137ff4a-eb5e-40bb-b494-da6e80dd54cf
wdcsbm12,14G,7f957a0a-86c9-4bcf-98ed-98551146e468
wdcsbm12,164G,d40e0e15-1249-40c4-90f5-0cf645be2d6b
wdcsbm12,16G,1a74bbfd-2312-4607-b9fb-aaef819c3bdb
wdcsbm12,17G,2bbc6bd8-c657-45d0-b23c-c3441123bc15
wdcsbm12,21G,f84fee47-daca-4315-a166-502f17da26da
wdcsbm12,24G,56c6def5-8a70-4eb7-91d4-7340efce6607
wdcsbm12,265G,b4ce4c86-a04d-4045-bc09-6fb112f322b5
wdcsbm12,278G,50efbd9f-9411-4077-9183-dfb4e5b96bc5
wdcsbm12,344G,33672acb-5c80-4f76-945f-83fcfa6c5c1f
wdcsbm12,36G,ba966a63-42d6-4a79-9774-48ceb4ff0af8
wdcsbm12,405G,29413359-d713-4fa8-b1f6-25265cf0d89a
wdcsbm12,547G,146802f0-b288-4633-adf5-9fec4c3a744b
wdcsbm12,57G,2c66137a-abf2-4656-857c-0c362d899475
wdcsbm12,78M,e36c3642-fe51-4e2e-bff5-babf67a81c46
wdcsbm12,792G,37a5a8f5-79ca-46b4-a719-247854b137fa
wdcsbm12,79G,64396b08-69b4-469c-ab28-bbf8df5ee5cb
wdcsbm13,1.1T,f69134ec-8b52-4cd9-834c-c2cc69c99546
wdcsbm13,1.2T,e6b81c7c-3061-4b02-882c-9c2e94fe4b79
wdcsbm13,1008G,c1c44493-24ad-4662-9c9c-3ebe58afc551
wdcsbm13,101G,ee878058-3b1e-4766-a825-0532592cbce2
wdcsbm13,114G,7099ceff-189f-423c-96c4-cf8c7a0b3e17
wdcsbm13,116G,487ff164-70f1-4a99-b41a-943aa454c53b
wdcsbm13,14G,31a8817a-3baf-45ca-b0bc-2101adb867cd
wdcsbm13,170G,4ef6c1d9-e94a-41fb-958f-191a3ca1de22
wdcsbm13,181G,81b2de0a-8217-4d39-9e53-fd86debfa541
wdcsbm13,2.0T,269e9816-59c9-43fd-ae28-a4413e60e807
wdcsbm13,20G,7dca39e4-4d8c-462e-8212-8f674de92752
wdcsbm13,21G,835a88c0-eb1a-45fc-9cf9-b3570a5aac1f
wdcsbm13,236G,d3b2867d-d18a-46aa-9825-0f19525355fb
wdcsbm13,244G,3fb2fe49-b37e-4f75-89d6-88841bfb9794
wdcsbm13,254G,3f52c722-2121-4874-8bcc-439ff2a23a00
wdcsbm13,264G,bef22126-1301-4554-8f98-cc3ad9edcbcc
wdcsbm13,299M,b23037bc-eacc-434a-9a86-befa05b14d96
wdcsbm13,404G,1cf49550-3619-417b-b6db-0eaaf4542402
wdcsbm13,5.2G,65b07ff8-6752-4592-be8e-af92637bea31
wdcsbm13,59G,4bc39039-8e3e-499d-8e5b-830365e5fc3c
wdcsbm13,659G,128c6bfe-1646-4056-8edb-30b3a9669052
wdcsbm13,66G,186cee24-8954-4751-8498-d41e77280b26
wdcsbm13,720G,d7419f10-d874-437d-87bc-a8cc95d7cf17
wdcsbm13,724G,3483d004-9585-48d5-a78b-c2a5a7e4f4ce
wdcsbm13,74G,af7d4379-228e-49f3-9337-8a70b985eada
wdcsbm13,80G,25bbb4ba-52d2-4084-b3d6-da3e8043e616
wdcsbm13,849G,b6365473-3bf4-4d81-8fbe-89bc26d17e40
wdcsbm13,853G,7ae8facd-db86-475b-a58c-e38e0a151ae9
wdcsbm13,9.7G,a787cfe3-04b6-4712-b04b-abbadb14a6c4
wdcsbm13,917G,0759b702-fd9b-4590-a2a2-cf64dfd07dae
wdcsbm14,100G,5fe9d95c-7e75-48c9-997b-56dbba5e5d04
wdcsbm14,120G,4546d9c3-8414-4c7e-b020-c29e76b17372
wdcsbm14,136G,6a09a6f0-500e-4534-9892-4e5cb22d6ba9
wdcsbm14,166G,15e41c55-7ff7-42ce-a4a8-15eb9e2913ba
wdcsbm14,187G,0291ec06-d793-4846-8813-eb3babef00da
wdcsbm14,2.8T,8d40c03a-f7f2-4cbb-b212-93448032a264
wdcsbm14,22G,0dc4619e-4652-4abf-bc42-30aae701ff7b
wdcsbm14,26G,6abe9b75-0275-4427-8a14-ba064468b2f0
wdcsbm14,30G,c2c7dc02-b642-402f-b4c0-cc07675229b8
wdcsbm14,30G,eda2f257-3e8c-46dd-b207-01037a0f3cdd
wdcsbm14,357G,77744113-caec-43d5-a2f7-f07c4817945f
wdcsbm14,36G,848383f9-e8e0-46ba-9f7f-596d8ef6228e
wdcsbm14,36G,8d9a14ab-3a32-4a71-adf8-e2c3a524eb2d
wdcsbm14,38G,912ae484-9866-46b2-a8b4-9d8e7fa5eec1
wdcsbm14,40G,2cd8e511-1683-417d-a0eb-d5df39320422
wdcsbm14,44G,b296ca5b-aac6-4e4b-9d37-41443ac24424
wdcsbm14,459G,8a8883d9-7cc3-40d4-8188-f623cad0ef3d
wdcsbm14,464G,c7651b41-c544-4f44-abe8-03507f2344ad
wdcsbm14,470G,be859cf5-f8fd-4a26-a521-888aed8de660
wdcsbm14,491G,b72e94a8-f833-4507-8183-2c8dd4364f27
wdcsbm14,546G,d0daea16-4674-4b3d-b5a3-4b30c645a5c5
wdcsbm14,54G,0895206f-8868-46a0-988b-85043eb2d677
wdcsbm14,62G,847a087f-bcc0-4b02-80fd-f6448cdeb280
wdcsbm14,748G,40b601ee-af40-4615-a402-014de83b207e
wdcsbm14,79G,5eeb8def-2df7-4c35-b8a2-6786914ffec0
wdcsbm14,89G,c10b0c69-df7b-4f18-9186-d57c78e2e137
wdcsbm15,12G,8534d3ec-c71f-4af8-8652-20cf089ae729
wdcsbm15,157G,3d109883-6041-4c72-9bb0-0d878593942b
wdcsbm15,17G,262cb433-0887-4eba-8e22-70c38142046d
wdcsbm15,183G,55747063-0f0c-474f-81be-3b1468f52623
wdcsbm15,2.1T,b7b396e2-4892-43e0-a070-313ab327a6bd
wdcsbm15,2.2T,44c05429-47b5-40b8-a386-00ffa4d1f256
wdcsbm15,257G,b5e9829c-0d6c-44be-9e03-4f44fd93c0fb
wdcsbm15,260G,b2aa8c99-8544-47ef-8f52-236c87e8af07
wdcsbm15,261G,7e82392d-1eec-4a73-8977-75d861cb6f81
wdcsbm15,28G,add6aee8-9de6-4f58-8b47-aca7926c926e
wdcsbm15,311G,d977f3ab-0964-43c9-91c1-2ca1f5edca11
wdcsbm15,368G,59ba1b0a-4089-4f5d-bfd9-1a440f186f1a
wdcsbm15,36G,db4afde0-3937-494b-b2c3-16813ab75eb6
wdcsbm15,40G,0acd118c-f7e6-49f4-99c0-7790a889ac1d
wdcsbm15,44G,aef9d66d-85d1-44b0-9fd5-e6989d8f8d65
wdcsbm15,45G,914faa79-2dca-4967-b4a5-a5c3e709a8c7
wdcsbm15,460G,99e5c6ee-5155-436f-aae9-a7b1af16d189
wdcsbm15,461G,9a573667-9687-4481-a750-ba4e4df405a2
wdcsbm15,5.1G,4c62332d-5ee4-4c1b-86d4-28d5597897b5
wdcsbm15,560G,5062ba32-3dc6-4c3c-adb5-1670b1dc4af7
wdcsbm15,585G,04ad835a-9e5a-4af6-ad7c-e78d5dc394d1
wdcsbm15,611G,02174b88-c962-4da3-8298-ca757b27ab08
wdcsbm15,618G,475a309e-87aa-476b-bdf6-03963c6f3d96
wdcsbm15,72G,e871adef-5d7f-441c-a2bd-1e60e77f78ff
wdcsbm15,942G,59ce025b-1dca-49b9-8646-acbb2b4c7ab5
wdcsbm16,1.1T,70eccefc-b248-47f0-9b9b-c870ba89ce1e
wdcsbm16,13G,bdfd7bb4-9dba-41ed-af81-a63edf2af575
wdcsbm16,174G,92b0b079-c26c-47ee-baab-af0f91d86328
wdcsbm16,18G,70e40e85-6d80-4d79-afcc-5dba8bc52f6f
wdcsbm16,19G,fb0b67be-6e58-40d0-a4be-8930f20a6c5f
wdcsbm16,209G,4f8dcaab-217a-40f8-8fd7-8a2491ce91ce
wdcsbm16,27G,11cfc67f-f11d-4c30-87e8-3e00598ab6a9
wdcsbm16,282G,9748b4c5-fb38-4304-b5db-787e3934592e
wdcsbm16,28G,0daec21a-4a79-412f-9f6c-307f914eefc9
wdcsbm16,33G,f47cc63f-c36a-4f04-b285-19869882a0ff
wdcsbm16,36G,345af1f9-9016-4d81-8c2c-e0bdbb46263f
wdcsbm16,37G,d3b48e49-c3cd-4df5-ab99-de6b203aadaf
wdcsbm16,6.5G,c7272530-1b4d-4e3d-84fd-4fc764ff49e4
wdcsbm16,7.9G,63df3fca-ff78-42ad-9228-7297d91e96e0
wdcsbm16,76G,e3a087da-bf88-4ebe-bdaf-f7321d55b7e0
wdcsbm16,78G,e5e270fb-7f02-4613-92ff-562a9d9007ea
wdcsbm16,79G,06ce3123-589a-48d3-9c58-c5c60d6a22ed
wdcsbm16,8.9G,bfc868ef-015b-41c4-9523-9babe147391d
wdcsbm16,844M,cc009cd3-71ef-4b23-aee0-563316ce285d
wdcsbm17,1.6G,cd6c0bd3-1110-4d3e-b27b-20fdda4e78a0
wdcsbm17,162G,52bf7b3f-9882-4ae6-ba46-8ada2d817e5b
wdcsbm17,18G,f800ddda-5e16-4924-bd15-73b0d4edfb77
wdcsbm17,20G,da34e899-cca5-4f50-93f7-abccc7be8bb7
wdcsbm17,216G,48092c27-2ae3-42b8-9483-a1d1f80957cd
wdcsbm17,21G,1cae84bd-3b57-4a52-9798-bee2edb1080f
wdcsbm17,25G,cc74a7b2-bffe-477e-af49-0f8da9db8e0e
wdcsbm17,261G,94ca01af-b2e4-4da4-9303-c2b46285b4c3
wdcsbm17,26G,3badc11a-8a73-4681-ab0b-3a386c25464c
wdcsbm17,306G,0d503f62-74c9-4d4e-a30e-ddb35f02d1f8
wdcsbm17,31G,2b40f56b-e723-4717-96e5-8fe343ebeae8
wdcsbm17,35G,fc7e0304-24dd-461d-a261-2163c278de77
wdcsbm17,38G,5f9afc75-086e-420b-a84d-ed9c690db1b3
wdcsbm17,523G,0b05a10b-4970-48a0-a1ff-d091987bd091
wdcsbm17,542G,3966fa73-ba78-4ea4-aced-c85b7531586c
wdcsbm17,566G,d3ff1f49-8d0f-4eb4-9285-d0c617b90692
wdcsbm17,6.9G,6a0a8340-db5b-48b7-b215-4a4893a20579
wdcsbm17,74G,4f5fd9f9-c572-4d14-a078-12efab048a83
wdcsbm17,82G,a0da9971-9071-4bc5-a778-89f451a2080d
